g,t,ATT
2014,2011,-1.4631549357362108
2014,2012,-0.39538038427968547
2014,2013,-0.019150566170508254
2014,2014,0.0017843380657363017
2014,2015,0.03918660303109722
2014,2016,0.11884823209287343
2014,2017,0.022148306249534233
2014,2018,-0.10373225557625987
2014,2019,0.11213725092567084
2014,2020,-0.14623846734664014
2014,2021,-0.11084850781589184
2014,2022,-0.05280818509263274
2014,2023,0.06824604923500188
2014,2024,-0.4595977977788053
2018,2012,0.07299620612198132
2018,2013,0.05517057740267761
2018,2014,-0.07670255372603707
2018,2015,0.026650037113267855
2018,2016,-0.0019351935597395897
2018,2017,0.08698464465768252
2018,2018,0.027383313922153096
2018,2019,0.009613961484599365
2018,2020,-0.05602275680182478
2018,2021,-0.17520934030146007
2018,2022,-0.11578171043676688
2018,2023,-0.1356567218684166
2018,2024,-0.8048767635897556
2020,2012,0.10767080264272089
2020,2013,0.3514787136497237
2020,2014,-0.338523253889464
2020,2015,0.19130319840582
2020,2016,-0.2797335163368515
2020,2017,0.21047448232845678
2020,2018,-0.22795574025488152
2020,2019,-0.018135651035818157
2020,2020,0.1722571241265527
2020,2021,-0.01581884152248003
2020,2022,0.07508134718041148
2020,2023,-0.0055768553615855865
2020,2024,-0.6660423150306434
2021,2012,-0.549870856950543
2021,2013,0.12641362722172977
2021,2014,0.1378688331463933
2021,2015,0.06222874258157751
2021,2016,-0.21527939779795457
2021,2017,0.22419484080298857
2021,2018,-0.09079102173580278
2021,2019,0.06680502903261765
2021,2020,0.23755540367163386
2021,2021,-0.21968662073567824
2021,2022,-0.22199561452204852
2021,2023,-0.2647297010353573
2021,2024,0.16289881675423334
2022,2012,-0.08587245793033982
2022,2013,0.011021594510625565
2022,2014,0.022730623011906204
2022,2015,-0.028846734259022844
2022,2016,0.19997543050119404
2022,2017,-0.11734509980876373
2022,2018,-0.0032520476265629483
2022,2019,-0.24053786708117597
2022,2020,0.37052976589470354
2022,2021,-0.33823794081172
2022,2022,0.21081614693282802
2022,2023,0.172721836752864
2022,2024,0.07766056009028466
2024,2011,-2.180871075454725
2024,2012,-0.05368593467226357
2024,2013,0.03759289641394559
2024,2014,0.10707516556699037
2024,2015,-0.1393438605087962
2024,2016,-0.03595798980829312
2024,2017,0.18187090144614704
2024,2018,-0.21064666802712884
2024,2019,0.025892549981098245
2024,2020,-0.08169483574111513
2024,2021,0.20602331090718184
2024,2022,-0.13296696171672462
2024,2023,-0.1916127206706184
2024,2024,0.7519596161554429
