e,estimate,se
-10,0.00039901118568335477,0.014503682671031488
-9,-0.041445228500577094,0.01493496009519021
-8,0.01623080139319675,0.01509571210905831
-7,0.013034501801065216,0.015548163840650471
-6,-0.0012572473016084394,0.016457256372098075
-5,0.01084664989261199,0.014314306917719297
-4,0.0024716518869669366,0.014580923724045673
-3,0.00871196141304703,0.01423941300048928
-2,0.004741484865100349,0.015311442908753286
-1,-0.005761222377487787,0.01635765470570145
0,-0.0019452374387952112,0.015195667101299304
1,0.003358044324149248,0.016480798781226744
2,-0.015199872411588477,0.016227104158183955
3,0.005014475184159989,0.016442945191906966
4,0.0028013624436408206,0.018802717360490728
5,0.012745287517418666,0.018842917982359052
6,0.011078072901699989,0.01874967876812764
7,0.02689663240577057,0.019832252068563573
8,0.03244836908390017,0.019906710711048447
9,0.022693529866130067,0.02292981188728079
10,0.04329195063626063,0.022157965012613474
