e,estimate,se
-6,-0.03358260713673293,0.03351279297127836
-5,-0.0029167429499300686,0.037822447439318195
-4,-0.0028076002966187304,0.03656569380562545
-3,-0.0037024181748490227,0.03079502623843291
-2,0.05498889015425078,0.03167480562937982
-1,-0.004044883474742729,0.034410810675353905
0,0.0031497430909133315,0.03392749853428107
1,-0.0004776682844906973,0.0354913890985345
2,-0.013107418280064868,0.03577027127532956
3,-0.03513497632419378,0.03771500993971386
4,-0.025717209883784172,0.03833976210039269
5,-0.00973994791332551,0.040553722024003945
6,0.006656431885859808,0.03925470451869539
