e,estimate,se
-6,0.055287354604719674,0.09828040346170769
-5,0.07489971539407826,0.07224865206710804
-4,0.015372761878401657,0.057396006654362806
-3,-0.016780925969241637,0.05340302107572872
-2,-0.004782179963629641,0.05216743948150679
-1,-0.010186232277116299,0.05670188680027739
0,-0.05671511765957381,0.06356917558736297
1,0.06232596491265836,0.07114373577820172
2,0.055086742029605416,0.06543857964371465
3,-0.0021099633234055257,0.07548617953370057
4,0.09653991688414039,0.07449459617098682
5,0.1645858680207466,0.10609152297398587
6,0.06713894523115771,0.11263541969902793
