e,estimate,se
-6,-0.05812330260374142,0.03880021316241736
-5,0.029564860454320763,0.02310255720067783
-4,0.00541823884204355,0.023790179418006627
-3,-0.010782865254934253,0.029271310417606444
-2,-0.005179087916537738,0.025032506910197583
-1,0.015555545570617455,0.022168139941285938
0,-0.003985567399163287,0.025995576650111922
1,-0.01593536913928114,0.02703259241952629
2,-0.01897344777690067,0.026303983539741175
3,-0.022716401774593935,0.02790774157619266
4,0.0014370762287408034,0.02959370207552704
5,0.1106998281950614,0.09977476338949494
6,-0.04016329227881177,0.022892128033186198
