year,estimate,se
2014,0.017658568568068134,0.19928061355451349
2015,0.07772170202676665,0.18687292456122861
2016,0.05725824506723698,0.18426018643613049
2017,0.03694054968981586,0.19410798794715484
2018,0.10399678742176194,0.1560815118483035
2019,0.11422696988055384,0.16368111584359316
2020,0.06521938316771683,0.11485285346928974
2021,-0.14886647852923196,0.10127657386749225
2022,-0.07321380636127064,0.13052502707755254
2023,-0.10360399978801096,0.2048681497339009
2024,-0.5224573202449584,0.20907144917075854
