cohort,estimate,se,states
2004,0.005461040931471721,0.028409435347878993,6
2009,-0.0819283020411814,0.060674275641830006,34
2014,0.19404539033273166,0.14137430549866772,44
2018,-0.08891913877940473,0.06786338566631331,36
2020,-0.08228617883012421,0.09635622053477427,"11, 53"
2021,0.018395883644380523,0.09998995003803895,25
2022,-0.09337961436740601,0.11902394894865032,9
2023,0.36669485257415496,0.1541661712372128,41
2024,0.015245290589970706,0.1346639706342712,8
