e,estimate,se
-10,-0.018570609103330995,0.01520929595078495
-9,-0.019153678306311317,0.015401087319373466
-8,0.011319087535894262,0.015048686818422245
-7,0.03215324344272036,0.015860545029736883
-6,-0.0261759928856168,0.016813925557090992
-5,0.001679731894370261,0.015397587472908886
-4,0.0017150002542267375,0.015185078430159907
-3,0.016502385152415106,0.014294163730669912
-2,0.002197830485585109,0.014976187683785353
-1,-0.005192127633287836,0.01666336681797768
0,-0.007878326594935408,0.015816998748809416
1,0.008208574842471703,0.017261641209436077
2,0.0038525117577090442,0.017355953079745565
3,0.01651367869658385,0.017881516808258318
4,0.013471207600303271,0.01900000168878986
5,0.02397986558004736,0.01965936100737699
6,0.020853713028551654,0.019296292981918643
7,0.039874302840166395,0.021027688186801334
8,0.01838025031568537,0.02101356989475415
9,0.025791866133708763,0.024827718953036086
10,0.02770500060810498,0.02270524235581079
