cohort,estimate,se,states
2004,0.0012559247758389856,0.007329446320169685,6
2009,-0.0033047903833129636,0.013205256856254993,34
2014,-0.0031221595515935254,0.012241069579279952,44
2018,0.001815407086482294,0.009679209066458746,36
2020,-0.018741720664205506,0.013314083911828803,"11, 53"
2021,0.0005153836231247483,0.010862516566961461,25
2022,0.0009804016416898552,0.023526222109733538,9
2023,0.0023889468284735843,0.014196315801598943,41
2024,-0.010691029766342806,0.024413982509866185,8
