cohort,estimate,se,states
2005,-0.00821112781871076,0.04635620531154469,6
2010,0.06384555331245192,0.07805447745339596,34
2014,0.16989631650593462,0.1180380343895623,44
2018,0.056656440413510464,0.07533649066799301,36
2020,0.052223054143905386,0.09654418954871946,53
2021,-0.06497591671995917,0.07813917200873008,"11, 25"
2022,0.08362389158808206,0.15437412803537465,9
2024,0.11441339062508815,0.1212480406295349,"41, 8"
