year,estimate,se
2014,-0.19863569052207453,0.24130964476878722
2015,-0.01859436974301465,0.2231638397877152
2016,-0.006400060796997842,0.21467394953219554
2017,-0.08102694194218696,0.21207217054842115
2018,-0.38985942165677234,0.2124306767085172
2019,-0.04976552511676946,0.22755341213898
2020,0.0383736699303752,0.12618154895459746
2021,-0.10986747932779128,0.11490796049916471
2022,-0.1691670491647003,0.11454972105145148
2023,-0.17903516666525585,0.1678655688869178
2024,-0.10115493129507677,0.16683773405213412
