cohort,estimate,se,states
2014,-0.03135960338504988,0.28877628167425357,44
2018,-0.38070563269449903,0.21301472882643532,36
2020,0.283966453710394,0.31383429784038225,53
2021,-0.9373195380677344,0.39507745887488777,"11, 25"
2022,0.6226420034871035,0.4298464022219033,9
2024,0.3396029757742123,0.5328385235798309,"41, 8"
