cohort,estimate,se,states
2005,0.05160562927813845,0.04268153447946313,6
2010,0.03686761448422747,0.0816631863792004,34
2014,-0.0798667004945427,0.08831639384218172,44
2018,-0.02409265031165972,0.0645842964540427,36
2020,0.1764234769360534,0.0996330409308302,53
2021,0.006000767554308228,0.07804183935579827,"11, 25"
2022,0.06489775969025632,0.14710425123621207,9
2024,-0.008118953256336325,0.11907366650399819,"41, 8"
