cohort,estimate,se,states
2014,0.010703616506239471,0.028035599945394226,44
2018,0.023997913875157265,0.023150958862984322,36
2020,-0.002142468529559019,0.02138385121216235,53
2021,-0.02659143059539855,0.02013613285854192,"11, 25"
2022,0.0004701725092214823,0.04111141057706184,9
2024,0.30678461467341883,0.2495487939207947,"41, 8"
