e,estimate,se
-6,-0.004039437614291729,0.045950740214317894
-5,-0.022975823091424707,0.047110561862397024
-4,-0.011430613322206806,0.021841556930736656
-3,0.02238331737192053,0.020856041440236145
-2,-0.023380795555846934,0.0300334819432461
-1,0.07435313009802343,0.0453222098492036
0,-0.06371748613824316,0.046924588502722235
1,-0.10830114686580988,0.039144435441983205
2,-0.019632554785271577,0.06891033779093061
3,-0.09644132699948672,0.051484301813915764
4,-0.12248186417195257,0.055315728121507396
5,-0.09861117437186294,0.08131102076293209
6,0.03904503065278454,0.048340667104529535
