cohort,estimate,se,states
2004,0.036084254366487545,0.04031572949260825,6
2009,0.0162137766231676,0.089175794040261,34
2014,-0.19197872083802683,0.17657436883348596,44
2018,0.17505786258740946,0.07456812627793989,36
2020,0.06945784300039823,0.11957478449152031,"11, 53"
2021,0.182836804476793,0.14313711515408603,25
2022,-0.2701707083622969,0.23267468200388527,9
2023,0.3802108495815498,0.20468886106596293,41
2024,0.11249948277206966,0.07044619098950226,8
