cohort,estimate,se,states
2004,-3.6342714933054032,2.774399374687594,6
2009,9.100004037982416,4.191715871271435,34
2014,-10.645691814467542,6.179198052611461,44
2018,-1.5252358748252755,3.2534785236368258,36
2020,9.5405269358847,6.663616128578273,"11, 53"
2021,9.725437834926268,4.887117856010491,25
2022,-9.129934392395072,7.5222588767398735,9
2023,0.7235373878780393,0.8548963399567846,41
2024,0.5062622596109136,14.378978306921134,8
