cohort,estimate,se,states
2004,-1.2325383255781328,1.2450840329187394,6
2009,0.16686579163463144,2.169169660605642,34
2014,-3.200844615374075,2.1934620209664337,44
2018,-2.278267364879479,1.824140987470949,36
2020,1.7271196767859003,2.3736539234674376,"11, 53"
2021,0.41960791182227375,2.518302066385711,25
2022,-2.5860766603148497,4.158760595209281,9
2023,-1.2162727413785213,4.079828569818964,41
2024,-0.48488035710335,2.1473386267222097,8
