cohort,estimate,se,states
2005,-0.003913361566701488,0.0185994799447187,6
2010,-0.1482292742882258,0.08171410853189759,34
2014,-0.017432884777452223,0.055168928793655606,44
2018,0.013506044331286023,0.02381241815695522,36
2020,0.005457143703576184,0.03627018141802188,53
2021,-0.0751436025426599,0.08026336661189895,"11, 25"
2022,-0.21845522428797087,0.1733470253501739,9
2024,0.06241243414558698,0.058578762390225914,"41, 8"
