e,estimate,se
-10,0.0007488240000086998,0.008587174804712654
-9,-0.001389208512050313,0.008448687808856367
-8,0.0031786321581114443,0.007518549497005086
-7,-0.014704286229515872,0.006936244326134576
-6,-0.007250912039128433,0.006812615908090187
-5,0.010570445318804012,0.007121100134514347
-4,-0.004435208695826901,0.006709417894829972
-3,3.693721973150441e-05,0.00596466673106346
-2,0.015107001058121756,0.006499063794159545
-1,-0.01015927468148463,0.007355259372361223
0,-0.007029618223051897,0.006329309201263283
1,0.002381060983765458,0.006763362988604259
2,-0.002777000128337224,0.007429967196577124
3,0.0007776106054713105,0.006514279130571903
4,-0.003774820240503321,0.008330715768054326
5,-0.009161148362701892,0.008937571092784426
6,6.701417557439456e-06,0.00834331107558047
7,0.0022691050315382763,0.011394042026616511
8,0.00046722876051871195,0.01053155886411461
9,-0.008006173927269435,0.010942934951447597
10,-0.007641705198092617,0.010699046581639926
