cohort,estimate,se,states
2004,0.02313062641928613,0.017500830168510523,6
2009,0.033957898981997456,0.03358119024776873,34
2014,0.041431885484582875,0.050589992024691506,44
2018,-0.004033348413498545,0.029762796173030525,36
2020,-0.010281360595563328,0.03765820824161232,"11, 53"
2021,0.022821723253460657,0.03817421498056308,25
2022,-0.01303499317976072,0.06520608153386567,9
2023,0.08277019064859797,0.0630809012289637,41
2024,-0.02225559367364538,0.06736075106600138,8
