e,estimate,se
-6,-0.1827837938193463,0.3757458462512784
-5,0.33337672521923994,0.34147022794453497
-4,-0.2422132842589649,0.25832422554974954
-3,-0.156945028679934,0.176527970676392
-2,0.05345818348660445,0.1696587843466438
-1,0.22454955774362273,0.17966475202235813
0,-0.08721399551531657,0.16461064536186717
1,-0.03241449152654414,0.20323536023754096
2,-0.012098967483219718,0.1779624151237573
3,-0.08222374126293032,0.22240485715998995
4,-0.2005526949377963,0.26457716197077846
5,-0.22430709166781063,0.5446624588183208
6,-1.1727414023782168,0.41769214447890607
