cohort,estimate,se,states
2014,-0.046443130364574176,0.1600411301022142,44
2020,-0.08801990812154896,0.12672404806988988,53
2021,-0.13587827988471268,0.17379276487743708,"11, 25"
2022,0.15373284792532557,0.17686293511413514,9
2024,0.7519596161554429,0.2953482205261584,"41, 8"
