e,estimate,se
-10,0.002031831082574783,0.007818552891301116
-9,0.00701177685706685,0.007558312568487042
-8,-0.012033162855871807,0.006507303252971177
-7,0.005390194199076973,0.006827524814981507
-6,-0.009590123681472216,0.007037243514891088
-5,0.0021323043256025794,0.006765644733418348
-4,0.0005898436558693336,0.0062822643550773894
-3,-0.0049649220656473505,0.0065034272394516954
-2,-0.006647183212219983,0.006255070745745699
-1,0.0020048645966343386,0.006217821251484435
0,-0.0008722504764552236,0.006318129051178749
1,-0.0058894532732962565,0.006252778405948783
2,0.0005077529506021384,0.006819002575212842
3,0.0004056718133573344,0.007346521850523386
4,0.0052298042417527986,0.007415079203000159
5,0.001665001426849146,0.007693123508896014
6,0.012766188260446266,0.00811496765473026
7,-0.0020222106698535858,0.009023825564649923
8,0.005742427033387476,0.008998802943331946
9,-0.012820020713647576,0.00859488264601684
10,-0.0037727080068714037,0.009448973155982728
