year,estimate,se
2014,-0.017366228104771952,0.2771117722246509
2015,0.02003603686058897,0.26895196297995744
2016,0.09969766592236518,0.26980816282861453
2017,0.002997740079025979,0.2741476406857767
2018,0.10458796663606389,0.1382317578563152
2019,0.09644971490568012,0.16173312381013683
2020,0.052272577066621834,0.1142070980088453
2021,-0.06219426914086096,0.10526160052805522
2022,-0.011484779628306619,0.12680563494893266
2023,-0.042936233886169094,0.19939320519385262
2024,-0.49883014648487983,0.1874106228387158
