cohort,estimate,se,states
2004,0.023086855284223266,0.03646782178248315,6
2009,0.04141686581210543,0.07553259343877132,34
2014,0.16840155229444534,0.08555655648674584,44
2018,-0.042671181402111395,0.05203445603079841,36
2020,-0.0683690569356612,0.08329777348990473,"11, 53"
2021,-0.05476369234598144,0.06192377307109976,25
2022,0.024288868001495805,0.13426336977981634,9
2023,0.4337785741943112,0.10365047821509205,41
2024,-0.10897375330815284,0.16601470749859085,8
