year,estimate,se
2004,0.02580137879191788,0.024664319976973107
2005,0.03713369336219621,0.025759184657011606
2006,0.032982006340492066,0.025103985462728528
2007,0.0004000225747431141,0.023384295550453287
2008,0.006774815890140555,0.02182803538159175
2009,-0.006987017723187894,0.019101014644707495
2010,0.01047898244285615,0.018586140834152654
2011,-0.002584077713369786,0.017877275636858904
2012,-0.005034203959986345,0.014846246727844181
2013,0.011425330260965028,0.01786970386718413
2014,-0.0059584740874603455,0.016453663977841242
2015,0.003514657574283791,0.018492661331408505
2016,0.013820104955116541,0.017987632134804022
2017,0.019503274656464547,0.02015252933479132
2018,-0.01079258818199349,0.013173968453695098
2019,0.01354130336778965,0.01617366270923034
2020,0.005899929859427511,0.012218980411273795
2021,-0.0016803466752542723,0.015068799934600073
2022,0.004026943610771092,0.011023084435036775
2023,-0.0014658502079367597,0.011532505082183191
2024,0.00532423022298401,0.013001307125415206
