e,estimate,se
-6,-0.0034382563227777674,0.17368297145795644
-5,0.03081727883266795,0.1589021853767541
-4,-0.0643522311986688,0.151542717955494
-3,-0.00367946300399756,0.11002866100413587
-2,-0.029458483098722326,0.10155831930648228
-1,0.06735622677620966,0.09658432981796992
0,0.1013323495308809,0.08963890784964004
1,0.048264871166656134,0.10799705473842416
2,0.017044603871304458,0.100627866502634
3,0.0043824863296987576,0.11177978243874852
4,-0.17863137251284297,0.15740520838556948
5,-0.04283259567611509,0.30232593526109963
6,-0.6951167429487846,0.2471787592710423
