e,estimate,se
-6,-0.14161543350595932,0.15294823630707172
-5,-0.08672060477857516,0.17624064766855455
-4,-0.04118539528800417,0.1485804348325233
-3,0.1027853607853083,0.11697702089342517
-2,-0.09835142976454783,0.10588321643911339
-1,0.10034085193138736,0.09398947508478019
0,0.08445685235555091,0.10301271298771028
1,-0.006559668196858502,0.09954947909695756
2,-0.11389139531988483,0.10071106440351009
3,-0.12534209885494726,0.10805880733451192
4,-0.4223040691645935,0.1489463052102848
5,0.1516826683342791,0.3928979734329636
6,-0.737934941389121,0.2516807749894409
