cohort,estimate,se,states
2014,-0.5301979612922145,0.44615941157251265,44
2018,-0.09362082392523823,0.17713191407536838,36
2020,-0.3112286983243833,0.18921756321743785,53
2021,-0.667486548585576,0.3660119539702428,"11, 25"
2022,0.09746598877388335,0.32769789234835406,9
